['RNA0', 'ERL', 0.4, 'Sym', 500, 0]	S	119	61	239	81	17.6073	0.6611	0.595	0.6263	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 1]	S	150	62	238	50	16.3676	0.7075	0.75	0.7282	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 2]	S	110	76	224	90	15.2477	0.5914	0.55	0.5699	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 3]	S	129	58	242	71	14.7778	0.6898	0.645	0.6667	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 4]	S	112	64	236	88	15.0518	0.6364	0.56	0.5957	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 5]	S	135	60	240	65	14.4006	0.6923	0.675	0.6835	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 6]	S	144	58	242	56	13.7183	0.7129	0.72	0.7164	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 7]	S	140	71	229	60	15.1427	0.6635	0.7	0.6813	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 8]	S	120	108	192	80	17.0265	0.5263	0.6	0.5607	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA0', 'ERL', 0.4, 'Sym', 500, 9]	S	141	42	258	59	13.7279	0.7705	0.705	0.7363	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
