['RNA1', 'ERL', 0.4, 'Sym', 100, 0]	S	29	15	45	11	7.3949	0.6591	0.725	0.6905	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 1]	S	35	11	49	5	6.0117	0.7609	0.875	0.814	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 2]	S	32	9	51	8	6.1688	0.7805	0.8	0.7901	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 3]	S	32	12	48	8	5.9907	0.7273	0.8	0.7619	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 4]	S	33	8	52	7	6.1337	0.8049	0.825	0.8148	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 5]	S	31	14	46	9	6.1785	0.6889	0.775	0.7294	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 6]	S	35	17	43	5	5.9555	0.6731	0.875	0.7609	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 7]	S	34	7	53	6	6.1326	0.8293	0.85	0.8395	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 8]	S	31	7	53	9	5.9	0.8158	0.775	0.7949	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['RNA1', 'ERL', 0.4, 'Sym', 100, 9]	S	33	11	49	7	5.9966	0.75	0.825	0.7857	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
