['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 0]	S	588	51	249	112	11.3484	0.9202	0.84	0.8783	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 1]	S	599	54	246	101	11.1118	0.9173	0.8557	0.8854	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 2]	S	577	45	255	123	11.0972	0.9277	0.8243	0.8729	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 3]	S	585	39	261	115	11.1103	0.9375	0.8357	0.8837	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 4]	S	601	42	258	99	11.0439	0.9347	0.8586	0.895	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 5]	S	592	49	251	108	11.2189	0.9236	0.8457	0.8829	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 6]	S	582	44	256	118	11.1892	0.9297	0.8314	0.8778	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 7]	S	610	41	259	90	11.1579	0.937	0.8714	0.903	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 8]	S	570	36	264	130	11.175	0.9406	0.8143	0.8729	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.7, 'Asym', 1000, 9]	S	609	56	244	91	11.4531	0.9158	0.87	0.8923	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 0]	S	20	43	432	5	10.2186	0.3175	0.8	0.4545	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 1]	S	18	37	438	7	9.3074	0.3273	0.72	0.45	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 2]	S	16	26	449	9	9.2718	0.381	0.64	0.4776	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 3]	S	15	34	441	10	9.2917	0.3061	0.6	0.4054	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 4]	S	17	20	455	8	9.254	0.4595	0.68	0.5484	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 5]	S	17	37	438	8	9.1715	0.3148	0.68	0.4304	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 6]	S	20	33	442	5	9.2532	0.3774	0.8	0.5128	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 7]	S	13	43	432	12	9.1403	0.2321	0.52	0.321	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 8]	S	16	33	442	9	9.1984	0.3265	0.64	0.4324	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.05, 'Asym', 500, 9]	S	17	31	444	8	9.9518	0.3542	0.68	0.4658	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 0]	S	67	25	375	33	10.9633	0.7283	0.67	0.6979	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 1]	S	71	21	379	29	10.6352	0.7717	0.71	0.7396	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 2]	S	66	32	368	34	10.7693	0.6735	0.66	0.6667	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 3]	S	66	20	380	34	10.6392	0.7674	0.66	0.7097	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 4]	S	62	19	381	38	10.7957	0.7654	0.62	0.6851	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 5]	S	72	22	378	28	10.6544	0.766	0.72	0.7423	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 6]	S	75	29	371	25	10.7953	0.7212	0.75	0.7353	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 7]	S	75	22	378	25	10.6882	0.7732	0.75	0.7614	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 8]	S	68	26	374	32	10.4056	0.7234	0.68	0.701	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.2, 'Asym', 500, 9]	S	69	33	367	31	10.69	0.6765	0.69	0.6832	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 0]	S	169	60	640	131	11.3398	0.738	0.5633	0.6389	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 1]	S	171	65	635	129	11.2233	0.7246	0.57	0.6381	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 2]	S	187	73	627	113	11.3131	0.7192	0.6233	0.6679	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 3]	S	190	49	651	110	11.2959	0.795	0.6333	0.705	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 4]	S	146	48	652	154	11.4378	0.7526	0.4867	0.5911	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 5]	S	208	84	616	92	11.1997	0.7123	0.6933	0.7027	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 6]	S	206	80	620	94	11.1906	0.7203	0.6867	0.7031	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 7]	S	182	75	625	118	11.2608	0.7082	0.6067	0.6535	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 8]	S	220	66	634	80	11.3741	0.7692	0.7333	0.7509	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.3, 'Sym', 1000, 9]	S	186	66	634	114	11.3054	0.7381	0.62	0.6739	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 0]	S	6	5	85	4	7.4715	0.5455	0.6	0.5714	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 1]	S	6	4	86	4	7.4716	0.6	0.6	0.6	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 2]	S	7	3	87	3	7.2388	0.7	0.7	0.7	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 3]	S	7	3	87	3	7.2932	0.7	0.7	0.7	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 4]	S	6	3	87	4	7.4567	0.6667	0.6	0.6316	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 5]	S	8	3	87	2	7.221	0.7273	0.8	0.7619	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 6]	S	4	2	88	6	7.486	0.6667	0.4	0.5	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 7]	S	7	4	86	3	7.3235	0.6364	0.7	0.6667	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 8]	S	8	3	87	2	7.3802	0.7273	0.8	0.7619	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
['HEPMASS', 'ERL', 0.1, 'Sym', 100, 9]	S	7	2	88	3	7.2774	0.7778	0.7	0.7368	{'beta': 0.6, 'plusLayers': 3, 'learningRate': 0.001, 'scaling': True, 'loss': 'ERL'}
