['HEPMASS', 'RFD', 0.3, 'Sym', 5000, 0]	F									
['HEPMASS', 'IH', 0.6, 'Sym', 3000, 0]	F									
['HEPMASS', 'MCS', 0.9, 'Sym', 1000, 0]	F									
['HEPMASS', 'MCS', 0.9, 'Asym', 1000, 0]	F									
['HEPMASS', 'PD', 0.5, 'Asym', 300, 0]	F									
['HEPMASS', 'MCS', 0.2, 'Asym', 500, 0]	F									
['HEPMASS', 'IH', 0.6, 'Asym', 10000, 0]	F									
['HEPMASS', 'RkDN', 0.2, 'Sym', 5000, 0]	F									
['HEPMASS', 'KDN', 0.8, 'Sym', 300, 0]	F									
['HEPMASS', 'KDN', 0.3, 'Sym', 10000, 0]	F									
['HEPMASS', 'RkDN', 0.2, 'Sym', 1000, 0]	F									
['HEPMASS', 'MCS', 0.2, 'Sym', 3000, 0]	F									
['HEPMASS', 'RFD', 0.4, 'Sym', 100, 0]	F									
['HEPMASS', 'MCS', 0.9, 'Sym', 5000, 0]	F									
['HEPMASS', 'IH', 0.6, 'Sym', 10000, 0]	F									
['HEPMASS', 'PD', 0.5, 'Sym', 1000, 0]	F									
['HEPMASS', 'MCS', 0.2, 'Sym', 5000, 0]	F									
['HEPMASS', 'MCS', 0.9, 'Sym', 10000, 0]	F									
['HEPMASS', 'PD', 0.5, 'Sym', 3000, 0]	F									
['HEPMASS', 'RFD', 0.4, 'Sym', 300, 0]	F									
['HEPMASS', 'IH', 0.7, 'Sym', 100, 0]	F									
['HEPMASS', 'IH', 0.6, 'Asym', 3000, 0]	F									
['HEPMASS', 'MCS', 0.9, 'Asym', 10000, 0]	F									
['HEPMASS', 'KDN', 0.8, 'Asym', 1000, 0]	F									
['HEPMASS', 'PD', 0.5, 'Asym', 3000, 0]	F									
['HEPMASS', 'MCS', 0.2, 'Asym', 5000, 0]	F									
['HEPMASS', 'PD', 0.5, 'Asym', 1000, 0]	F									
['HEPMASS', 'RkDN', 0.2, 'Asym', 5000, 0]	F									
['HEPMASS', 'RFD', 0.4, 'Asym', 300, 0]	F									
['HEPMASS', 'KDN', 0.8, 'Asym', 100, 0]	F									
['HEPMASS', 'RkDN', 0.2, 'Asym', 500, 0]	F									
['HEPMASS', 'IH', 0.7, 'Asym', 100, 0]	F									
['HEPMASS', 'RFD', 0.3, 'Asym', 10000, 0]	F									
['HEPMASS', 'IH', 0.3, 'Asym', 10000, 0]	F									
['HEPMASS', 'KDN', 0.8, 'Sym', 3000, 0]	F									
['HEPMASS', 'RkDN', 0.2, 'Sym', 10000, 0]	F									
['HEPMASS', 'MCS', 0.2, 'Asym', 3000, 0]	F									
['HEPMASS', 'MCS', 0.9, 'Asym', 5000, 0]	F									
['HEPMASS', 'KDN', 0.8, 'Asym', 500, 0]	F									
['HEPMASS', 'RkDN', 0.2, 'Asym', 3000, 0]	F									
['HEPMASS', 'PD', 0.7, 'Asym', 500, 0]	F									
['HEPMASS', 'RFD', 0.6, 'Asym', 3000, 0]	F									
['HEPMASS', 'MCS', 0.3, 'Asym', 100, 0]	F									
['HEPMASS', 'RFD', 0.3, 'Asym', 5000, 0]	F									
['HEPMASS', 'KDN', 0.8, 'Sym', 500, 0]	F									
['HEPMASS', 'MCS', 0.2, 'Sym', 500, 0]	F									
['HEPMASS', 'PD', 0.5, 'Sym', 300, 0]	F									
['HEPMASS', 'IH', 0.05, 'Sym', 100, 0]	F									
