['RNA1', 'IPF', 0.7, 'Asym', 100, 0]	S	29	16	14	41	7.5756	0.6444	0.4143	0.5043	
['RNA1', 'CNN', 0.4, 'Sym', 100, 0]	S	3	17	43	37	5.8802	0.15	0.075	0.1	
['RNA1', 'BBNR', 0.7, 'Sym', 300, 0]	S	60	32	58	150	5.3639	0.6522	0.2857	0.3974	
['RNA1', 'AENN', 0.6, 'Sym', 300, 0]	S	120	78	42	60	9.3907	0.6061	0.6667	0.6349	
['RNA1', 'BBNR', 0.2, 'Asym', 1000, 0]	S	83	190	610	117	17.8283	0.304	0.415	0.351	
['RNA1', 'IPF', 0.05, 'Asym', 500, 0]	S	15	178	297	10	11.4785	0.0777	0.6	0.1376	
['RNA1', 'AENN', 0.7, 'Sym', 100, 0]	S	47	17	13	23	4.8296	0.7344	0.6714	0.7015	
['RNA1', 'IPF', 0.7, 'Asym', 3000, 0]	S	1339	484	416	761	7.3789	0.7345	0.6376	0.6826	
['RNA1', 'C45votingFilter', 0.2, 'Asym', 3000, 0]	S	234	390	2010	366	7.0476	0.375	0.39	0.3824	
['RNA1', 'IPF', 0.3, 'Sym', 500, 0]	S	111	140	210	39	9.8092	0.4422	0.74	0.5536	
['RNA1', 'C45iteratedVotingFilter', 0.4, 'Sym', 500, 0]	S	126	105	195	74	11.12	0.5455	0.63	0.5847	
['RNA1', 'C45robustFilter', 0.3, 'Sym', 500, 0]	S	85	126	224	65	4.2403	0.4028	0.5667	0.4709	
['RNA1', 'C45iteratedVotingFilter', 0.4, 'Asym', 500, 0]	S	80	68	232	120	7.2478	0.5405	0.4	0.4598	
['RNA1', 'IPF', 0.3, 'Asym', 500, 0]	S	91	106	244	59	11.0078	0.4619	0.6067	0.5245	
['RNA1', 'CVCF', 0.7, 'Sym', 500, 0]	S	91	49	101	259	3.9668	0.65	0.26	0.3714	
['RNA1', 'HARF', 0.6, 'Asym', 3000, 0]	S	912	431	769	888	21.5997	0.6791	0.5067	0.5803	
['RNA1', 'C45iteratedVotingFilter', 0.1, 'Asym', 3000, 0]	S	215	786	1914	85	39.3584	0.2148	0.7167	0.3305	
